Delegacion,CveDel,CveSub,AreaGeo,MunPat,Municipio
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","R04","TEUL DE GONZALEZ O."
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","R05","MONTE ESCOBEDO"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","R09","VILLA NUEVA"
"ZACATECAS",3.4000000000000000e+01,1.0000000000000000e+00,"C","R10","VILLA HIDALGO"
"ZACATECAS",3.4000000000000000e+01,9.0000000000000000e+00,"C","G98","CAÑITAS DE FELIPE "
"ZACATECAS",3.4000000000000000e+01,9.0000000000000000e+00,"C","H01","FRESNILLO"
"ZACATECAS",3.4000000000000000e+01,9.0000000000000000e+00,"C","H07","RIO GRANDE"
"ZACATECAS",3.4000000000000000e+01,9.0000000000000000e+00,"C","H08","SOMBRERETE"
"ZACATECAS",3.4000000000000000e+01,9.0000000000000000e+00,"C","H24","CHALCHIHUITES"
"ZACATECAS",3.4000000000000000e+01,9.0000000000000000e+00,"C","Q88","MIGUEL AUZA"
"ZACATECAS",3.4000000000000000e+01,9.0000000000000000e+00,"C","Q94","ENRIQUE ESTRADA"
"ZACATECAS",3.4000000000000000e+01,9.0000000000000000e+00,"C","Q95","SAIN ALTO"
"ZACATECAS",3.4000000000000000e+01,9.0000000000000000e+00,"C","R01","CALERA"
"ZACATECAS",3.4000000000000000e+01,9.0000000000000000e+00,"C","R06","JUAN ALDAMA"
"ZACATECAS",3.4000000000000000e+01,9.0000000000000000e+00,"C","R07","VALPARAISO"
"ZACATECAS",3.4000000000000000e+01,9.0000000000000000e+00,"C","R08","VILLA DE COS"
"1 NOROESTE",3.5000000000000000e+01,1.1000000000000000e+01,"A","B14","ZONA POSTAL 14"
"1 NOROESTE",3.5000000000000000e+01,1.1000000000000000e+01,"A","B15","ZONA POSTAL 15"
"1 NOROESTE",3.5000000000000000e+01,1.1000000000000000e+01,"A","B16","ZONA POSTAL 16"
"1 NOROESTE",3.5000000000000000e+01,1.1000000000000000e+01,"A","Y50","MAGDALENA DE LAS S."
"1 NOROESTE",3.5000000000000000e+01,1.1000000000000000e+01,"A","Y51","MAGDALENA DE LAS S."
"1 NOROESTE",3.5000000000000000e+01,1.6000000000000000e+01,"A","B05","ZONA POSTAL 05"
"1 NOROESTE",3.5000000000000000e+01,1.6000000000000000e+01,"A","B06","ZONA POSTAL 06"
"1 NOROESTE",3.5000000000000000e+01,1.6000000000000000e+01,"A","B10","ZONA POSTAL 10"
"1 NOROESTE",3.5000000000000000e+01,1.6000000000000000e+01,"A","Y54","POLANCO"
"1 NOROESTE",3.5000000000000000e+01,1.6000000000000000e+01,"A","Y55","POLANCO"
"1 NOROESTE",3.5000000000000000e+01,5.4000000000000000e+01,"A","B04","ZONA POSTAL 04"
"1 NOROESTE",3.5000000000000000e+01,5.4000000000000000e+01,"A","B17","ZONA POSTAL 17"
"1 NOROESTE",3.5000000000000000e+01,5.4000000000000000e+01,"A","Y52","STA MA LA RIBERA"
"1 NOROESTE",3.5000000000000000e+01,5.4000000000000000e+01,"A","Y53","STA MA LA RIBERA"
"2 NOROESTE",3.6000000000000000e+01,5.6000000000000000e+01,"A","B02","ZONA POSTAL 02"
"2 NOROESTE",3.6000000000000000e+01,5.6000000000000000e+01,"A","B03","ZONA POSTAL 03"
"2 NOROESTE",3.6000000000000000e+01,5.6000000000000000e+01,"A","B09","ZONA POSTAL 09"
"2 NOROESTE",3.6000000000000000e+01,5.6000000000000000e+01,"A","B14","ZONA POSTAL 14"
"2 NOROESTE",3.6000000000000000e+01,5.6000000000000000e+01,"A","Y56","GUERRERO"
"2 NOROESTE",3.6000000000000000e+01,5.6000000000000000e+01,"A","Y57","GUERRERO"
"2 NOROESTE",3.6000000000000000e+01,5.7000000000000000e+01,"A","B01","ZONA POSTAL 01"
"2 NOROESTE",3.6000000000000000e+01,5.7000000000000000e+01,"A","Y58","CENTRO"
"2 NOROESTE",3.6000000000000000e+01,5.7000000000000000e+01,"A","Y59","CENTRO"
"3 SUROESTE",3.7000000000000000e+01,1.0000000000000000e+00,"A","B19","ZONA POSTAL 19"
"3 SUROESTE",3.7000000000000000e+01,1.0000000000000000e+00,"A","B20","ZONA POSTAL 20"
"3 SUROESTE",3.7000000000000000e+01,1.0000000000000000e+00,"A","B22","ZONA POSTAL 22"
"3 SUROESTE",3.7000000000000000e+01,1.0000000000000000e+00,"A","Y64","SAN ANGEL"
"3 SUROESTE",3.7000000000000000e+01,1.0000000000000000e+00,"A","Y65","SAN ANGEL"
"3 SUROESTE",3.7000000000000000e+01,6.0000000000000000e+00,"A","B12","ZONA POSTAL 12"
"3 SUROESTE",3.7000000000000000e+01,6.0000000000000000e+00,"A","B13","ZONA POSTAL 13"
"3 SUROESTE",3.7000000000000000e+01,6.0000000000000000e+00,"A","B21","ZONA POSTAL 21"
"3 SUROESTE",3.7000000000000000e+01,6.0000000000000000e+00,"A","Y62","DEL VALLE"
"3 SUROESTE",3.7000000000000000e+01,6.0000000000000000e+00,"A","Y63","DEL VALLE"
"3 SUROESTE",3.7000000000000000e+01,5.4000000000000000e+01,"A","B07","ZONA POSTAL 07"
"3 SUROESTE",3.7000000000000000e+01,5.4000000000000000e+01,"A","B11","ZONA POSTAL 11"
"3 SUROESTE",3.7000000000000000e+01,5.4000000000000000e+01,"A","B18","ZONA POSTAL 18"
"3 SUROESTE",3.7000000000000000e+01,5.4000000000000000e+01,"A","Y60","PIEDAD NARVARTE"
"3 SUROESTE",3.7000000000000000e+01,5.4000000000000000e+01,"A","Y61","PIEDAD NARVARTE"
"4 SURESTE",3.8000000000000000e+01,1.1000000000000000e+01,"A","B08","ZONA POSTAL 08"
"4 SURESTE",3.8000000000000000e+01,1.1000000000000000e+01,"A","B09","ZONA POSTAL 09"
"4 SURESTE",3.8000000000000000e+01,1.1000000000000000e+01,"A","Y66","SANTA ANITA"
"4 SURESTE",3.8000000000000000e+01,1.1000000000000000e+01,"A","Y67","SANTA ANITA"
"4 SURESTE",3.8000000000000000e+01,5.4000000000000000e+01,"A","B12","ZONA POSTAL 12"
"4 SURESTE",3.8000000000000000e+01,5.4000000000000000e+01,"A","B13","ZONA POSTAL 13"
"4 SURESTE",3.8000000000000000e+01,5.4000000000000000e+01,"A","B21","ZONA POSTAL 21"
"4 SURESTE",3.8000000000000000e+01,5.4000000000000000e+01,"A","B22","ZONA POSTAL 22"
"4 SURESTE",3.8000000000000000e+01,5.4000000000000000e+01,"A","B23","ZONA POSTAL 23"
"4 SURESTE",3.8000000000000000e+01,5.4000000000000000e+01,"A","Y68","CHURUBUSCO"
"4 SURESTE",3.8000000000000000e+01,5.4000000000000000e+01,"A","Y69","CHURUBUSCO"
"VER. SUR",3.2000000000000000e+01,3.0000000000000000e+00,"C","Z01","UXPANAPA"
"VER. SUR",3.2000000000000000e+01,3.0000000000000000e+00,"C","Z02","TATAHUICAPAN DE JUAREZ"
"VER. SUR",3.2000000000000000e+01,3.0000000000000000e+00,"C","Z08","SANTIAGO SOCHIAPAN"
"VER. NORTE",3.1000000000000000e+01,3.0000000000000000e+00,"C","Z07","SAN RAFAEL"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","Z03","LUVIANOS"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","Z04","SAN JOSE DEL RINCÓN"
"ZACATECAS",3.4000000000000000e+01,2.0000000000000000e+00,"C","Z05","TRONCOSO"
"GUANAJUATO",1.1000000000000000e+01,3.0000000000000000e+00,"C","Z06","LEON, GTO"
